# ============================================================
# DRIFT-REPORT  (Zyklen: 1344)
# ============================================================
# Signal                  first     last    delta     span  Urteil
# dopamine               0.2500   0.2500   0.0000   0.0000  stabil
# serotonin              0.2885   0.2885   0.0000   0.0000  stabil
# glutamate              0.5270   0.5270   0.0000   0.0000  stabil
# gaba                   0.3890   0.3890   0.0000   0.0000  stabil
# noradrenaline          0.7000   0.7000   0.0000   0.0000  stabil
# acetylcholine          0.7625   0.7625   0.0000   0.0000  stabil
# histamine              0.4371   0.4375   0.0004   0.0173  stabil
# orexin                 0.2380   0.2383   0.0003   0.0015  stabil
# bdnf                   0.6675   0.6633  -0.0042   0.0551  stabil
# adenosine              0.6065   0.6406   0.0342   0.0967  stabil
# endocannabinoid_2ag    0.0000   0.0000   0.0000   0.0000  stabil
# cortisol               0.0566   0.0261  -0.0305   0.0879  stabil
# exploration_bias       0.5000   0.5000   0.0000   0.0000  stabil
# plasticity_level       0.7800   0.7800   0.0000   0.0000  stabil
# adaptive_threshold     0.5272   0.5671   0.0399   0.2015  stabil
# survivors             20.0000  23.0000   3.0000  13.0000  konvergiert
# participated          91.0000  88.0000  -3.0000  23.0000  stabil
# weakened              71.0000  65.0000  -6.0000  29.0000  stabil
# effectiveness          0.0000   0.0000   0.0000   0.0000  stabil
# reciprocal_gate        0.3306   0.2969  -0.0337   0.1136  stabil
# allostatic_load        0.0000   0.0337   0.0337   0.1844  stabil
# ------------------------------------------------------------
# GESAMT: konvergenz
# ============================================================

cycle,ts,dopamine,serotonin,glutamate,gaba,noradrenaline,acetylcholine,histamine,orexin,bdnf,adenosine,endocannabinoid_2ag,cortisol,exploration_bias,plasticity_level,adaptive_threshold,survivors,participated,weakened,effectiveness,reciprocal_gate,allostatic_load
643,1784900225,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6762,0.579398,1e-06,0.010683079812532598,0.5,0.78,0.489331259245995,20.0,90.0,70.0,0.0,0.3610377081627433,0.0
644,1784900230,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6775,0.554421,1e-06,0.007478155868772819,0.5,0.78,0.5209181981432756,20.0,89.0,69.0,0.0,0.39408821571392016,0.0
645,1784900236,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6771,0.627283,1e-06,0.0052347091081409725,0.5,0.78,0.5295579040094086,23.0,86.0,63.0,0.0,0.31376251099974406,0.0
646,1784900243,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6768,0.595123,1e-06,0.01892334954118631,0.5,0.78,0.6059131875174468,23.0,86.0,63.0,0.0,0.3464867176998209,0.050863510551625433
647,1784900249,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6769,0.567787,1e-06,0.018887339113392944,0.5,0.78,0.5751583531895401,22.0,89.0,67.0,0.0,0.37913814238987453,0.01880331478187509
648,1784900255,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6782,0.640649,1e-06,0.01322113737937506,0.5,0.78,0.5320529871278851,22.0,90.0,68.0,0.0,0.2968817796729122,0.0
649,1784900261,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6778,0.606485,1e-06,0.035483437451919946,0.5,0.78,0.5653004823143847,24.0,83.0,59.0,0.0,0.3306192457710385,0.08742880428785801
650,1784900266,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.68,0.577445,1e-06,0.02483840621634396,0.5,0.78,0.5128644418004111,20.0,94.0,74.0,0.0,0.364587872039727,0.0
651,1784900272,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6815,0.552761,1e-06,0.01738688435144077,0.5,0.78,0.5022492817484878,20.0,87.0,67.0,0.0,0.39716503042780893,0.0
652,1784900279,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6817,0.625623,1e-06,0.04263197721009743,0.5,0.78,0.5618578263033495,20.0,91.0,71.0,0.0,0.3167130812994662,0.10153719388029629
653,1784900284,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.681,0.593712,1e-06,0.029842384047068196,0.5,0.78,0.5162161889012582,19.0,92.0,73.0,0.0,0.34905509690962633,0.0
654,1784900290,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6794,0.566588,1e-06,0.03403827703723139,0.5,0.78,0.5608641140196078,25.0,87.0,62.0,0.0,0.3813631278367384,0.04382869401427884
655,1784900296,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6778,0.63945,1e-06,0.023826793926061973,0.5,0.78,0.5327009718563478,21.0,85.0,64.0,0.0,0.2990147894857169,0.0
656,1784900302,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.675,0.605465,1e-06,0.01667875574824338,0.5,0.78,0.5313073610910234,18.0,86.0,68.0,0.0,0.33247665264000176,0.0
657,1784900307,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6732,0.576578,1e-06,0.013519621791584082,0.5,0.78,0.5364446365750606,20.0,89.0,69.0,0.0,0.36619711684800116,0.006148309226045723
658,1784900314,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6693,0.64944,1e-06,0.009463735254108856,0.5,0.78,0.5211425604544282,17.0,93.0,76.0,0.0,0.2836033817936008,0.0
659,1784900320,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6682,0.613957,1e-06,0.010155880903319854,0.5,0.78,0.5212722185276579,19.0,87.0,68.0,0.0,0.31866110725552055,0.011770887418145515
660,1784900326,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6677,0.583796,1e-06,0.03269077855910993,0.5,0.78,0.5631580006217879,21.0,93.0,72.0,0.0,0.35395339507886436,0.0852722064226201
661,1784900332,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6676,0.55816,1e-06,0.022883544991376948,0.5,0.78,0.5605463205057649,19.0,88.0,69.0,0.0,0.38779577655520503,0.0
662,1784900337,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6657,0.631022,1e-06,0.016018481493963864,0.5,0.78,0.4803112415066645,17.0,94.0,77.0,0.0,0.30756308358864354,0.0
663,1784900343,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6643,0.598302,1e-06,0.011212937045774704,0.5,0.78,0.5158802932821436,21.0,96.0,75.0,0.0,0.3410131985120504,0.0
664,1784900350,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6688,0.57049,1e-06,0.007858867791863936,0.5,0.78,0.5327243334273517,20.0,90.0,70.0,0.0,0.3743424389584352,3.2706199405474475e-05
665,1784900356,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6705,0.643352,1e-06,0.021341653522847212,0.5,0.78,0.5690227088732673,22.0,85.0,63.0,0.0,0.2922273472709046,0.052801486895141525
666,1784900361,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6721,0.608782,1e-06,0.014939157465993048,0.5,0.78,0.5267515198218623,19.0,87.0,68.0,0.0,0.3265427830896332,0.0
667,1784900367,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6736,0.579398,1e-06,0.010457410226195132,0.5,0.78,0.490423796214386,20.0,95.0,75.0,0.0,0.3610377081627433,0.0
668,1784900373,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6767,0.554421,1e-06,0.007320187158336592,0.5,0.78,0.4960798987710671,19.0,91.0,72.0,0.0,0.39408821571392016,0.0
669,1784900379,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.674,0.627283,1e-06,0.02558891646769329,0.5,0.78,0.6118836802809728,25.0,90.0,65.0,0.0,0.31376251099974406,0.06821595152285892
670,1784900386,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6722,0.595123,1e-06,0.0179122415273853,0.5,0.78,0.5366165039826021,21.0,86.0,65.0,0.0,0.3464867176998209,0.0
671,1784900392,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6701,0.567787,1e-06,0.039810904302126866,0.5,0.78,0.5452453730137053,24.0,86.0,62.0,0.0,0.37913814238987453,0.0909077841098572
672,1784900397,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6681,0.640649,1e-06,0.029211006733358708,0.5,0.78,0.5190788021437386,26.0,92.0,66.0,0.0,0.2968817796729122,0.004477912406233009
673,1784900403,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6663,0.606485,1e-06,0.03464043425088627,0.5,0.78,0.5665165466119593,20.0,89.0,69.0,0.0,0.3306192457710385,0.04730909845845059
674,1784900409,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6647,0.577445,1e-06,0.024248303975620385,0.5,0.78,0.5024488411872362,19.0,89.0,70.0,0.0,0.364587872039727,0.0
675,1784900415,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6632,0.552761,1e-06,0.03170660753648606,0.5,0.78,0.5618296025684142,19.0,88.0,69.0,0.0,0.39716503042780893,0.04910931584517264
676,1784900421,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6623,0.625623,1e-06,0.06585540598715688,0.5,0.78,0.5943780360039493,20.0,86.0,66.0,0.0,0.3167130812994662,0.14553593570538878
677,1784900427,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6604,0.593712,1e-06,0.0888488977105967,0.5,0.78,0.597865883341512,18.0,86.0,68.0,0.0,0.34905509690962633,0.14250037839862295
678,1784900433,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6587,0.566588,1e-06,0.062194228397417686,0.5,0.78,0.5472256081934366,18.0,87.0,69.0,0.0,0.3813631278367384,0.0
679,1784900439,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.657,0.63945,1e-06,0.04481227457371853,0.5,0.78,0.5396553484957596,17.0,96.0,79.0,0.0,0.2990147894857169,0.004254382318420502
680,1784900444,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6545,0.605465,1e-06,0.03136859220160297,0.5,0.78,0.5426615243172687,24.0,92.0,68.0,0.0,0.33247665264000176,0.0
681,1784900450,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6537,0.576578,1e-06,0.02195801454112208,0.5,0.78,0.5171034501107135,18.0,92.0,74.0,0.0,0.36619711684800116,0.0
682,1784900457,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6581,0.64944,1e-06,0.015370610178785455,0.5,0.78,0.5050433725240916,20.0,90.0,70.0,0.0,0.2836033817936008,0.0
683,1784900463,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6609,0.613957,1e-06,0.010759427125149818,0.5,0.78,0.4995823558593527,18.0,91.0,73.0,0.0,0.31866110725552055,0.0
684,1784900469,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6632,0.583796,1e-06,0.007531598987604872,0.5,0.78,0.5170745651969078,20.0,81.0,61.0,0.0,0.35395339507886436,0.0
685,1784900475,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6633,0.55816,1e-06,0.005272119291323409,0.5,0.78,0.5499316627523896,23.0,86.0,63.0,0.0,0.38779577655520503,0.0
686,1784900481,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.663,0.631022,1e-06,0.0036904835039263863,0.5,0.78,0.595715428227596,20.0,90.0,70.0,0.0,0.30756308358864354,0.0
687,1784900486,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6614,0.598302,1e-06,0.003928153844092993,0.5,0.78,0.5504275496013997,24.0,83.0,59.0,0.0,0.3410131985120504,0.004482717971148409
688,1784900492,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6606,0.57049,1e-06,0.002749707690865095,0.5,0.78,0.50964560341971,18.0,91.0,73.0,0.0,0.3743424389584352,0.0
689,1784900498,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6611,0.643352,1e-06,0.015481422522819793,0.5,0.78,0.5749392079820644,22.0,83.0,61.0,0.0,0.2922273472709046,0.04518875713071409
690,1784900504,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6631,0.608782,1e-06,0.01701333802447671,0.5,0.78,0.5318090269166726,20.0,84.0,64.0,0.0,0.3265427830896332,0.020587807528342862
691,1784900510,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6648,0.579398,1e-06,0.017631596233584616,0.5,0.78,0.5186678001823081,18.0,89.0,71.0,0.0,0.3610377081627433,0.019074198721503066
692,1784900516,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6656,0.554421,1e-06,0.04711241465260868,0.5,0.78,0.5823687779762561,23.0,90.0,67.0,0.0,0.39408821571392016,0.11590099096366484
693,1784900521,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.667,0.627283,1e-06,0.03297869025682607,0.5,0.78,0.4951090513335002,20.0,87.0,67.0,0.0,0.31376251099974406,0.0
694,1784900528,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6681,0.595123,1e-06,0.02308508317977825,0.5,0.78,0.4998800092191349,21.0,90.0,69.0,0.0,0.3464867176998209,0.0
695,1784900535,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6687,0.567787,1e-06,0.016159558225844774,0.5,0.78,0.537547614860158,18.0,91.0,73.0,0.0,0.37913814238987453,0.0
696,1784900540,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6678,0.640649,1e-06,0.020865918622315488,0.5,0.78,0.5731757111828858,23.0,90.0,67.0,0.0,0.2968817796729122,0.031847426214080495
697,1784900546,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6689,0.606485,1e-06,0.03980379969901805,0.5,0.78,0.5696400240468462,21.0,88.0,67.0,0.0,0.3306192457710385,0.0839921888779907
698,1784900552,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6677,0.577445,1e-06,0.03334322337445512,0.5,0.78,0.5879881688990704,16.0,86.0,70.0,0.0,0.364587872039727,0.01826854528380828
699,1784900558,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.667,0.552761,1e-06,0.023340256362118582,0.5,0.78,0.5200268781272664,18.0,93.0,75.0,0.0,0.39716503042780893,0.0
700,1784900564,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6659,0.625623,1e-06,0.03705268063512433,0.5,0.78,0.5679880410909779,21.0,87.0,66.0,0.0,0.3167130812994662,0.06904833727213774
701,1784900570,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6658,0.593712,1e-06,0.02593687644458703,0.5,0.78,0.5455875816031224,19.0,91.0,72.0,0.0,0.34905509690962633,0.0
702,1784900576,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6668,0.566588,1e-06,0.01815581351121092,0.5,0.78,0.4922527490466212,18.0,93.0,75.0,0.0,0.3813631278367384,0.0
703,1784900582,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6667,0.63945,1e-06,0.019640795358755164,0.5,0.78,0.5163841185070099,21.0,91.0,70.0,0.0,0.2990147894857169,0.023105753003025066
704,1784900588,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6669,0.605465,1e-06,0.013748556751128613,0.5,0.78,0.531275796380179,19.0,90.0,71.0,0.0,0.33247665264000176,0.0
705,1784900594,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6677,0.576578,1e-06,0.011168175230972759,0.5,0.78,0.5768523433380828,20.0,88.0,68.0,0.0,0.36619711684800116,0.005147285017275771
706,1784900599,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.67,0.64944,1e-06,0.007817722661680931,0.5,0.78,0.5129966509677241,20.0,89.0,69.0,0.0,0.2836033817936008,0.0
707,1784900605,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6721,0.613957,1e-06,0.005472405863176651,0.5,0.78,0.4984476044004639,20.0,92.0,72.0,0.0,0.31866110725552055,0.0
708,1784900611,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6765,0.583796,1e-06,0.0038306841042236557,0.5,0.78,0.5029710651689825,18.0,86.0,68.0,0.0,0.35395339507886436,0.0
709,1784900616,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6801,0.55816,1e-06,0.0026814788729565588,0.5,0.78,0.48545828659655194,18.0,91.0,73.0,0.0,0.38779577655520503,0.0
710,1784900622,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.68,0.631022,1e-06,0.001877035211069591,0.5,0.78,0.5090954296852364,16.0,87.0,71.0,0.0,0.30756308358864354,0.0
711,1784900628,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6782,0.598302,1e-06,0.010876194030837586,0.5,0.78,0.5150200571015947,22.0,86.0,64.0,0.0,0.3410131985120504,0.031874231276962914
712,1784900633,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6773,0.57049,1e-06,0.00761333582158631,0.5,0.78,0.4949904515929987,18.0,89.0,71.0,0.0,0.3743424389584352,0.0
713,1784900639,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6752,0.643352,1e-06,0.013238686194447142,0.5,0.78,0.5501075847595521,22.0,86.0,64.0,0.0,0.2922273472709046,0.026364503731122424
714,1784900645,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6737,0.608782,1e-06,0.009267080336112999,0.5,0.78,0.49085629631661537,19.0,88.0,69.0,0.0,0.3265427830896332,0.0
715,1784900651,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.673,0.579398,1e-06,0.006486956235279099,0.5,0.78,0.4996111208682136,20.0,95.0,75.0,0.0,0.3610377081627433,0.0
716,1784900656,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.671,0.554421,1e-06,0.02363181643815613,0.5,0.78,0.5439022402896562,23.0,94.0,71.0,0.0,0.39408821571392016,0.06363649024486921
717,1784900663,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6691,0.627283,1e-06,0.01654227150670929,0.5,0.78,0.49331521425689157,20.0,87.0,67.0,0.0,0.31376251099974406,0.0
718,1784900668,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6664,0.595123,1e-06,0.04995534399460237,0.5,0.78,0.5768291293106136,24.0,88.0,64.0,0.0,0.3464867176998209,0.12791917979968623
719,1784900674,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6657,0.567787,1e-06,0.06487205522601236,0.5,0.78,0.5802937973752142,21.0,81.0,60.0,0.0,0.37913814238987453,0.09967771476596904
720,1784900680,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6678,0.640649,1e-06,0.05140627531040482,0.5,0.78,0.5292958586544427,19.0,86.0,67.0,0.0,0.2968817796729122,0.01998612217398723
721,1784900685,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.669,0.606485,1e-06,0.03918501618896864,0.5,0.78,0.5026109836684398,19.0,90.0,71.0,0.0,0.3306192457710385,0.010668744905617554
722,1784900691,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6714,0.577445,1e-06,0.027991362702172652,0.5,0.78,0.551445326116444,20.0,87.0,67.0,0.0,0.364587872039727,0.0018728378996486716
723,1784900697,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6737,0.552761,1e-06,0.02090520177552902,0.5,0.78,0.49397831508806345,20.0,94.0,74.0,0.0,0.39716503042780893,0.004370826280027228
724,1784900702,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6738,0.625623,1e-06,0.03781829826704383,0.5,0.78,0.5548126852114839,24.0,92.0,68.0,0.0,0.3167130812994662,0.07728219008057839
725,1784900708,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6739,0.593712,1e-06,0.0279621508707529,0.5,0.78,0.5474482928701853,20.0,91.0,71.0,0.0,0.34905509690962633,0.004964473612740727
726,1784900714,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6742,0.566588,1e-06,0.06523859551076332,0.5,0.78,0.6020416187836446,23.0,90.0,67.0,0.0,0.3813631278367384,0.1522169663374543
727,1784900719,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6702,0.63945,1e-06,0.04566701685753432,0.5,0.78,0.5080557482303447,16.0,89.0,73.0,0.0,0.2990147894857169,0.0
728,1784900725,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6687,0.605465,1e-06,0.03196691180027402,0.5,0.78,0.5583753763590915,22.0,87.0,65.0,0.0,0.33247665264000176,0.0
729,1784900731,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6671,0.576578,1e-06,0.03129216002954497,0.5,0.78,0.5505228152481407,23.0,90.0,67.0,0.0,0.36619711684800116,0.029717739231177195
730,1784900737,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6639,0.64944,1e-06,0.02190451202068148,0.5,0.78,0.4996097346528903,17.0,92.0,75.0,0.0,0.2836033817936008,0.0
731,1784900742,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6603,0.613957,1e-06,0.023357148662361854,0.5,0.78,0.5705500648018841,25.0,89.0,64.0,0.0,0.31866110725552055,0.02674663415961607
732,1784900748,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6582,0.583796,1e-06,0.04769390119892235,0.5,0.78,0.5686066416006088,22.0,84.0,62.0,0.0,0.35395339507886436,0.1044796571175635
733,1784900754,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6568,0.55816,1e-06,0.03338573083924564,0.5,0.78,0.5265828602397379,19.0,94.0,75.0,0.0,0.38779577655520503,0.0
734,1784900759,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6534,0.631022,1e-06,0.023370011587471946,0.5,0.78,0.5365648072866248,16.0,92.0,76.0,0.0,0.30756308358864354,0.0
735,1784900765,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6503,0.598302,1e-06,0.01635900811123036,0.5,0.78,0.5086195693303557,18.0,92.0,74.0,0.0,0.3410131985120504,0.0
736,1784900771,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6492,0.57049,1e-06,0.03516809225436768,0.5,0.78,0.5645242876982172,21.0,88.0,67.0,0.0,0.3743424389584352,0.07905595525502143
737,1784900776,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6499,0.643352,1e-06,0.024617664578057374,0.5,0.78,0.5143979556180746,19.0,95.0,76.0,0.0,0.2922273472709046,0.0
738,1784900782,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.65,0.608782,1e-06,0.01790854071529644,0.5,0.78,0.5521327569401795,23.0,88.0,65.0,0.0,0.3265427830896332,0.0022539183688542685
739,1784900788,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6511,0.579398,1e-06,0.04938052912262617,0.5,0.78,0.587334855181268,20.0,87.0,67.0,0.0,0.3610377081627433,0.12281516873972889
740,1784900794,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6539,0.554421,1e-06,0.03456637038583832,0.5,0.78,0.5401691861307263,21.0,90.0,69.0,0.0,0.39408821571392016,0.0
741,1784900800,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6565,0.627283,1e-06,0.02419645927008682,0.5,0.78,0.5482544198736371,24.0,87.0,63.0,0.0,0.31376251099974406,0.0
742,1784900805,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6579,0.595123,1e-06,0.028732571918801478,0.5,0.78,0.5546663136438824,18.0,88.0,70.0,0.0,0.3464867176998209,0.03931683476580235
743,1784900811,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6594,0.567787,1e-06,0.020112800343161034,0.5,0.78,0.5329911281858808,21.0,90.0,69.0,0.0,0.37913814238987453,0.0
744,1784900816,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6632,0.640649,1e-06,0.041092813995640694,0.5,0.78,0.5729382687480413,21.0,85.0,64.0,0.0,0.2968817796729122,0.0900461791847599
745,1784900822,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6672,0.606485,1e-06,0.028764969796948484,0.5,0.78,0.5384729503149094,22.0,84.0,62.0,0.0,0.3306192457710385,0.0
746,1784900827,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6701,0.577445,1e-06,0.024570205632201303,0.5,0.78,0.5249568288903064,20.0,91.0,71.0,0.0,0.364587872039727,0.014782422581124544
747,1784900834,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6735,0.552761,1e-06,0.022535343376959494,0.5,0.78,0.5648379936887952,21.0,89.0,68.0,0.0,0.39716503042780893,0.01778733144806195
748,1784900839,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6761,0.625623,1e-06,0.015774740363871644,0.5,0.78,0.5478491710302646,21.0,86.0,65.0,0.0,0.3167130812994662,0.0
749,1784900845,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6781,0.593712,1e-06,0.01104231825471015,0.5,0.78,0.5385891652432704,22.0,93.0,71.0,0.0,0.34905509690962633,0.0
750,1784900851,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6797,0.566588,1e-06,0.03778954173030685,0.5,0.78,0.6198256554736603,22.0,86.0,64.0,0.0,0.3813631278367384,0.10019972984003249
751,1784900856,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.682,0.63945,1e-06,0.029171063550476533,0.5,0.78,0.5611386573087913,20.0,90.0,70.0,0.0,0.2990147894857169,0.009061281130872456
752,1784900862,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6864,0.605465,1e-06,0.041244582483997205,0.5,0.78,0.5825740758017466,22.0,87.0,65.0,0.0,0.33247665264000176,0.0694161266622121
753,1784900868,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6881,0.576578,1e-06,0.028871207738798043,0.5,0.78,0.5313770524755359,19.0,89.0,70.0,0.0,0.36619711684800116,0.0
754,1784900874,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6884,0.64944,1e-06,0.023829720216446252,0.5,0.78,0.5470916998370228,20.0,86.0,66.0,0.0,0.2836033817936008,0.012066249330958744
755,1784900879,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6886,0.613957,1e-06,0.016680804151512376,0.5,0.78,0.48797564732049103,22.0,88.0,66.0,0.0,0.31866110725552055,0.0
756,1784900885,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6882,0.583796,1e-06,0.011676562906058662,0.5,0.78,0.4942711761175985,19.0,90.0,71.0,0.0,0.35395339507886436,0.0
